source_name,unit,start_date,end_date,value
MyNetDiary,g,2021-10-02 10:24:00 -0700,2021-10-02 10:24:00 -0700,12.8
MyNetDiary,g,2021-10-02 10:24:00 -0700,2021-10-02 10:24:00 -0700,40
MyNetDiary,g,2021-10-02 10:24:00 -0700,2021-10-02 10:24:00 -0700,6
MyNetDiary,g,2021-10-02 10:24:00 -0700,2021-10-02 10:24:00 -0700,2
MyNetDiary,g,2021-10-03 13:00:00 -0700,2021-10-03 13:00:00 -0700,4.2
MyNetDiary,g,2021-10-03 13:00:00 -0700,2021-10-03 13:00:00 -0700,8.8
MyNetDiary,g,2021-10-03 13:00:00 -0700,2021-10-03 13:00:00 -0700,5.7
MyNetDiary,g,2021-10-03 13:00:00 -0700,2021-10-03 13:00:00 -0700,34.6
MyNetDiary,g,2021-10-03 14:15:00 -0700,2021-10-03 14:15:00 -0700,1.4
MyNetDiary,g,2021-10-03 14:15:00 -0700,2021-10-03 14:15:00 -0700,1.4
MyNetDiary,g,2021-10-03 14:15:00 -0700,2021-10-03 14:15:00 -0700,0.6
MyNetDiary,g,2021-10-03 14:15:00 -0700,2021-10-03 14:15:00 -0700,2
MyNetDiary,g,2021-10-03 14:15:00 -0700,2021-10-03 14:15:00 -0700,1.8
MyNetDiary,g,2021-10-03 15:39:00 -0700,2021-10-03 15:39:00 -0700,8
MyNetDiary,g,2021-10-03 19:50:00 -0700,2021-10-03 19:50:00 -0700,0
MyNetDiary,g,2021-10-03 19:50:00 -0700,2021-10-03 19:50:00 -0700,29.7
MyNetDiary,g,2021-10-03 19:50:00 -0700,2021-10-03 19:50:00 -0700,10.7
MyNetDiary,g,2021-10-04 07:05:00 -0700,2021-10-04 07:05:00 -0700,8
MyNetDiary,g,2021-10-04 07:05:00 -0700,2021-10-04 07:05:00 -0700,1.8
MyNetDiary,g,2021-10-04 07:05:00 -0700,2021-10-04 07:05:00 -0700,17.3
MyNetDiary,g,2021-10-04 07:05:00 -0700,2021-10-04 07:05:00 -0700,54.7
MyNetDiary,g,2021-10-04 07:05:00 -0700,2021-10-04 07:05:00 -0700,2.3
MyNetDiary,g,2021-10-04 07:05:00 -0700,2021-10-04 07:05:00 -0700,5.5
MyNetDiary,g,2021-10-04 09:57:00 -0700,2021-10-04 09:57:00 -0700,4.2
MyNetDiary,g,2021-10-04 09:57:00 -0700,2021-10-04 09:57:00 -0700,8.8
MyNetDiary,g,2021-10-04 09:56:00 -0700,2021-10-04 09:56:00 -0700,0
MyNetDiary,g,2021-10-04 09:56:00 -0700,2021-10-04 09:56:00 -0700,32.2
MyNetDiary,g,2021-10-04 17:08:00 -0700,2021-10-04 17:08:00 -0700,2
MyNetDiary,g,2021-10-04 17:08:00 -0700,2021-10-04 17:08:00 -0700,52.4
MyNetDiary,g,2021-10-04 17:08:00 -0700,2021-10-04 17:08:00 -0700,4
MyNetDiary,g,2021-10-04 17:08:00 -0700,2021-10-04 17:08:00 -0700,0.3
MyNetDiary,g,2021-10-04 17:08:00 -0700,2021-10-04 17:08:00 -0700,6.9
MyNetDiary,g,2021-10-09 11:13:00 -0700,2021-10-09 11:13:00 -0700,52.6
MyNetDiary,g,2021-10-09 11:13:00 -0700,2021-10-09 11:13:00 -0700,11.5
MyNetDiary,g,2021-10-09 11:13:00 -0700,2021-10-09 11:13:00 -0700,1.2
MyNetDiary,g,2021-10-10 12:10:00 -0700,2021-10-10 12:10:00 -0700,7.8
MyNetDiary,g,2021-10-10 12:10:00 -0700,2021-10-10 12:10:00 -0700,26
MyNetDiary,g,2021-10-10 14:54:00 -0700,2021-10-10 14:54:00 -0700,2
MyNetDiary,g,2021-11-09 09:00:00 -0700,2021-11-09 09:00:00 -0700,17.2
MyNetDiary,g,2021-11-09 09:00:00 -0700,2021-11-09 09:00:00 -0700,8.7
MyNetDiary,g,2021-11-09 09:00:00 -0700,2021-11-09 09:00:00 -0700,20.7
MyNetDiary,g,2021-11-09 13:00:00 -0700,2021-11-09 13:00:00 -0700,0
MyNetDiary,g,2021-11-09 13:00:00 -0700,2021-11-09 13:00:00 -0700,0
MyNetDiary,g,2021-11-09 13:00:00 -0700,2021-11-09 13:00:00 -0700,6
MyNetDiary,g,2021-11-09 13:00:00 -0700,2021-11-09 13:00:00 -0700,4.5
MyNetDiary,g,2021-11-09 13:00:00 -0700,2021-11-09 13:00:00 -0700,0
MyNetDiary,g,2021-11-09 19:00:00 -0700,2021-11-09 19:00:00 -0700,0.6
MyNetDiary,g,2021-11-09 19:00:00 -0700,2021-11-09 19:00:00 -0700,0
MyNetDiary,g,2021-11-09 19:00:00 -0700,2021-11-09 19:00:00 -0700,2.5
MyNetDiary,g,2021-11-09 19:00:00 -0700,2021-11-09 19:00:00 -0700,3.3
MyNetDiary,g,2021-11-09 19:00:00 -0700,2021-11-09 19:00:00 -0700,0.3
MyNetDiary,g,2021-11-09 19:00:00 -0700,2021-11-09 19:00:00 -0700,3.3
MyNetDiary,g,2021-11-09 19:00:00 -0700,2021-11-09 19:00:00 -0700,1.9
MyNetDiary,g,2021-11-09 16:00:00 -0700,2021-11-09 16:00:00 -0700,13
MyNetDiary,g,2021-11-09 16:00:00 -0700,2021-11-09 16:00:00 -0700,3
MyNetDiary,g,2021-11-09 16:00:00 -0700,2021-11-09 16:00:00 -0700,12.8
MyNetDiary,g,2021-11-09 16:00:00 -0700,2021-11-09 16:00:00 -0700,5
MyNetDiary,g,2021-11-10 09:00:00 -0700,2021-11-10 09:00:00 -0700,9.4
MyNetDiary,g,2021-11-10 09:00:00 -0700,2021-11-10 09:00:00 -0700,0
MyNetDiary,g,2021-11-10 09:00:00 -0700,2021-11-10 09:00:00 -0700,4.5
MyNetDiary,g,2021-11-10 13:00:00 -0700,2021-11-10 13:00:00 -0700,23.2
MyNetDiary,g,2021-11-10 13:00:00 -0700,2021-11-10 13:00:00 -0700,0
MyNetDiary,g,2021-11-10 13:00:00 -0700,2021-11-10 13:00:00 -0700,0.4
MyNetDiary,g,2021-11-10 13:00:00 -0700,2021-11-10 13:00:00 -0700,3.3
MyNetDiary,g,2021-11-10 13:00:00 -0700,2021-11-10 13:00:00 -0700,1.6
MyNetDiary,g,2021-11-10 16:00:00 -0700,2021-11-10 16:00:00 -0700,1.6
MyNetDiary,g,2021-11-10 16:00:00 -0700,2021-11-10 16:00:00 -0700,11.5
MyNetDiary,g,2021-11-10 16:00:00 -0700,2021-11-10 16:00:00 -0700,0.6
