source_name,unit,start_date,end_date,value
Watch,count/min,2023-03-07 04:31:38 -0700,2023-03-07 04:31:38 -0700,17
Watch,count/min,2023-03-07 04:40:08 -0700,2023-03-07 04:40:08 -0700,17
Watch,count/min,2023-03-07 04:51:08 -0700,2023-03-07 04:51:08 -0700,17
Watch,count/min,2023-03-07 05:06:08 -0700,2023-03-07 05:06:08 -0700,17
Watch,count/min,2023-03-07 05:12:38 -0700,2023-03-07 05:12:38 -0700,17
Watch,count/min,2023-03-07 05:25:38 -0700,2023-03-07 05:25:38 -0700,16.5
Watch,count/min,2023-03-07 05:39:08 -0700,2023-03-07 05:39:08 -0700,16.5
Watch,count/min,2023-03-07 05:42:08 -0700,2023-03-07 05:42:08 -0700,17.5
Watch,count/min,2023-03-07 05:53:38 -0700,2023-03-07 05:53:38 -0700,17
Watch,count/min,2023-03-07 06:02:08 -0700,2023-03-07 06:02:08 -0700,16.5
Watch,count/min,2023-03-07 06:11:09 -0700,2023-03-07 06:11:09 -0700,16.5
Watch,count/min,2023-03-07 06:26:39 -0700,2023-03-07 06:26:39 -0700,18
Watch,count/min,2023-03-07 06:32:39 -0700,2023-03-07 06:32:39 -0700,16.5
Watch,count/min,2023-03-07 06:49:09 -0700,2023-03-07 06:49:09 -0700,17.5
Watch,count/min,2023-03-07 06:57:39 -0700,2023-03-07 06:57:39 -0700,17.5
Watch,count/min,2023-03-07 07:00:39 -0700,2023-03-07 07:00:39 -0700,17.5
Watch,count/min,2023-03-07 07:16:09 -0700,2023-03-07 07:16:09 -0700,16.5
Watch,count/min,2023-03-07 07:26:39 -0700,2023-03-07 07:26:39 -0700,17.5
Watch,count/min,2023-03-07 07:30:09 -0700,2023-03-07 07:30:09 -0700,16.5
Watch,count/min,2023-03-07 07:42:09 -0700,2023-03-07 07:42:09 -0700,18
Watch,count/min,2023-03-07 07:52:09 -0700,2023-03-07 07:52:09 -0700,17.5
Watch,count/min,2023-03-12 22:04:06 -0700,2023-03-12 22:04:06 -0700,27.5
Watch,count/min,2023-03-27 00:08:03 -0700,2023-03-27 00:08:03 -0700,23.5
Watch,count/min,2023-03-27 00:12:03 -0700,2023-03-27 00:12:03 -0700,22
Watch,count/min,2023-04-02 23:05:57 -0700,2023-04-02 23:05:57 -0700,22
Watch,count/min,2023-04-02 23:14:28 -0700,2023-04-02 23:14:28 -0700,15.5
Watch,count/min,2023-04-02 23:22:58 -0700,2023-04-02 23:22:58 -0700,22.5
